2013-08-29,Goose the Market 448351,23.35
2013-08-31,Uber BV help.uber.com,14.81
2013-09-02,BKOFAMERICA ATM 13-09 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2013-09-08,SHELL,34.3
2013-09-04,Uber BV help.uber.com,20.78
2013-09-06,Uber BV help.uber.com,6.61
2013-09-07,NORDSTROM ONLINE,40.53
2013-09-08,Scotty's Brewhouse 811111,21.23
2013-09-13,BKOFAMERICA ATM 13-09 #000009003 WITHDRWL SOUTH BEND INDIANA ID,40
2013-09-11,Uber BV help.uber.com,18.77
2013-09-11,WALMART,10.67
2013-09-13,Shapiro's Delicatessen 159763,10.05
2013-09-15,Mesh on Mass 181065,11.5
2013-09-19,PAYPAL DES:INST XFER ID:36344 INDN:Sara Caplan CO ID:PAYPAL WEB,30.55
2013-09-16,Goose the Market 279844,22.79
2013-09-17,TARGET,31.72
2013-09-19,Scotty's Brewhouse 527561,32.96
2013-09-22,Uber BV help.uber.com,17.72
2013-09-22,WALMART,26.81
2013-09-26,BKOFAMERICA ATM 13-09 #000009003 WITHDRWL SOUTH BEND INDIANA ID,30
2013-09-25,Uber BV help.uber.com,9.18
2013-09-26,Mug N' Bun 448460,7.43
2013-09-28,Uber BV help.uber.com,5.92
2013-09-28,NORDSTROM ONLINE,19.68
2013-10-06,BKOFAMERICA ATM 13-09 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2013-10-02,Uber BV help.uber.com,9.3
2013-10-06,Cafe Patachou 102907,33.64
2013-10-06,Uber BV help.uber.com,7.31
2013-10-06,ADY*Netflix,8.99
2013-10-10,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-10-10,FirstService Res Late Fee DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,25
2013-10-02,CHEVRON,31.42
2013-09-30,Cafe Patachou 779527,23.57
2013-10-01,Uber BV help.uber.com,6.14
2013-10-02,Goose the Market 781742,29.16
2013-10-05,Uber BV help.uber.com,17.92
2013-10-06,Uber BV help.uber.com,16.76
2013-10-09,BKOFAMERICA ATM 13-10 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2013-10-11,Recess 42174,14.82
2013-10-13,Uber BV help.uber.com,7.02
2013-10-15,MOBILE GAS,34.45
2013-10-14,AMAZON,27.84
2013-10-15,St. Elmo Steak House 291075,8.06
2013-10-15,Uber BV help.uber.com,17.7
2013-10-16,St. Elmo Steak House 658074,30.42
2013-10-17,Uber BV help.uber.com,22.79
2013-10-18,Cafe Patachou 38018,10.05
2013-10-18,Uber BV help.uber.com,8.6
2013-10-18,TARGET,20.62
2013-10-20,Iaria's Italian Restaurant 45673,33.9
2013-10-23,CHEVRON,36.56
2013-10-26,Mama Carolla's Old Italian 82047,13.72
2013-10-27,Uber BV help.uber.com,16.45
2013-10-28,TARGET PURCHASE 743022,25.02
2013-10-30,Uber BV help.uber.com,7.37
2013-10-30,TARGET,38.37
2013-11-06,ADY*Netflix,8.99
2013-11-07,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-10-31,BKOFAMERICA ATM 13-10 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2013-10-28,Brugge Brasserie 293707,12.24
2013-10-29,TARGET,9.73
2013-10-31,Brugge Brasserie 122509,22.74
2013-11-01,Uber BV help.uber.com,18.81
2013-11-06,BKOFAMERICA ATM 13-11 #000009003 WITHDRWL SOUTH BEND INDIANA ID,30
2013-11-08,Taste Cafe & Marketplace 94081,29.01
2013-11-15,BKOFAMERICA ATM 13-11 #000009003 WITHDRWL SOUTH BEND INDIANA ID,10
2013-11-17,MOBILE GAS,36.07
2013-11-13,AMAZON,13.27
2013-11-14,Uber BV help.uber.com,12.53
2013-11-16,NORDSTROM ONLINE,31.88
2013-11-17,NORDSTROM ONLINE,11.58
2013-11-20,BKOFAMERICA ATM 13-11 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2013-11-18,Siam Square 830427,10.34
2013-11-19,Twenty Tap 379048,27.73
2013-11-19,Uber BV help.uber.com,18.23
2013-11-20,Union 50 334818,21.17
2013-11-23,St. Elmo Steak House 881059,15.94
2013-11-24,Uber BV help.uber.com,10.8
2013-11-30,BKOFAMERICA ATM 13-11 #000009003 WITHDRWL SOUTH BEND INDIANA ID,40
2013-11-25,Pizzology 586035,7.48
2013-11-26,Mug N' Bun 103378,31.11
2013-11-30,NORDSTROM ONLINE,14.51
2013-12-06,ADY*Netflix,8.99
2013-12-10,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-12-10,FirstService Res Late Fee DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,25
2013-11-26,Delicia 260201,27.67
2013-11-27,The Tamale Place 47065,16.06
2013-12-01,Uber BV help.uber.com,14.55
2013-12-02,Iaria's Italian Restaurant 272285,25.31
2013-12-04,Bazbeaux 31806,20.33
2013-12-07,Bazbeaux 571941,13.84
2013-12-08,Bazbeaux 124984,16.95
2013-12-09,Scotty's Brewhouse 282709,7.2
2013-12-10,Goose the Market 245159,14.98
2013-12-10,AMAZON,16.14
2013-12-16,NORDSTROM ONLINE,25.46
2013-12-21,Uber BV help.uber.com,14.12
2013-12-28,BKOFAMERICA ATM 13-12 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2013-12-24,NORDSTROM ONLINE,19.82
2013-12-25,Siam Square 866998,14.49
2013-12-28,Uber BV help.uber.com,7.52
2013-12-30,Mesh on Mass 140899,7.73
2013-12-30,Uber BV help.uber.com,22.87
2013-12-30,AMAZON,8.78
2014-01-01,Scotty's Brewhouse 115354,9.95
2014-01-01,Uber BV help.uber.com,21.14
2014-01-01,WALMART,17.22
2014-01-02,Twenty Tap 581686,14.32
2014-01-03,Uber BV help.uber.com,22.1
2014-01-03,WALMART,18.38
2014-01-04,St. Elmo Steak House 31611,13.76
2014-01-05,Pizzology 183886,13.15
2014-01-06,ADY*Netflix,8.99
2014-01-05,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2014-01-05,PAYPAL DES:INST XFER ID:86587 INDN:Sara Caplan CO ID:PAYPAL WEB,52.5
2013-12-30,Recess 385898,8.1
2013-12-30,NORDSTROM ONLINE,41.02
2013-12-31,Brugge Brasserie 647061,7.15
2014-01-10,BKOFAMERICA ATM 14-01 #000009003 WITHDRWL SOUTH BEND INDIANA ID,30
2014-01-12,SHELL,41.55
2014-01-06,WALMART,37.52
2014-01-10,Uber BV help.uber.com,14.81
2014-01-11,Uber BV help.uber.com,15.24
2014-01-13,Sahm's Place 641096,22.7
2014-01-14,Shoefly Public House 299955,14.6
2014-01-14,TARGET,19.0
2014-01-17,NORDSTROM ONLINE,23.48
2014-01-18,Uber BV help.uber.com,22.05
2014-01-22,TARGET PURCHASE 2613270,14.24
2014-01-25,Iaria's Italian Restaurant 67851,23.54
2014-01-26,Uber BV help.uber.com,17.5
2014-01-27,PAYPAL DES:INST XFER ID:26202 INDN:Sara Caplan CO ID:PAYPAL WEB,38.5
2014-01-27,The Tamale Place 984089,33.54
