2013-09-12,Bazbeaux 572529,9.07
2013-09-14,Cafe Patachou 204263,9.59
2013-09-14,Uber BV help.uber.com,11.81
2013-09-15,Bazbeaux 646236,16.69
2013-09-19,TARGET PURCHASE 916722,20.33
2013-09-17,BKOFAMERICA ATM 13-09 #000009003 WITHDRWL SOUTH BEND INDIANA ID,10
2013-09-16,Union 50 944328,16.5
2013-09-16,WALMART,17.92
2013-09-18,Scotty's Brewhouse 185786,7.78
2013-09-19,Cafe Patachou 165851,26.8
2013-09-20,Union 50 703149,24.47
2013-09-21,Uber BV help.uber.com,7.61
2013-09-26,EXXON GAS,33.76
2013-09-24,St. Elmo Steak House 106593,30.12
2013-09-25,Pizzology 591886,16.83
2013-09-29,Shoefly Public House 355892,25.94
2013-10-06,PAYPAL DES:INST XFER ID:9011 INDN:Sara Caplan CO ID:PAYPAL WEB,36.25
2013-10-02,TARGET PURCHASE 1107784,25.15
2013-10-02,Sahm's Place 607953,27.54
2013-10-04,TARGET,28.26
2013-10-05,Twenty Tap 793221,16.89
2013-10-06,ADY*Netflix,8.99
2013-10-02,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-10-01,NORDSTROM ONLINE,25.23
2013-10-02,Yats 946269,22.05
2013-10-06,Shapiro's Delicatessen 53180,9.51
2013-10-06,AMAZON,14.55
2013-10-13,BKOFAMERICA ATM 13-10 #000009003 WITHDRWL SOUTH BEND INDIANA ID,10
2013-10-10,CHEVRON,38.06
2013-10-08,Union 50 882206,9.76
2013-10-12,Taste Cafe & Marketplace 914867,33.42
2013-10-14,EXXON GAS,38.5
2013-10-18,Cafe Patachou 489335,9.41
2013-10-25,PAYPAL DES:INST XFER ID:69645 INDN:Sara Caplan CO ID:PAYPAL WEB,70.41
2013-10-21,3 Sisters 229491,26.52
2013-10-22,Taste Cafe & Marketplace 441889,9.24
2013-10-23,Uber BV help.uber.com,20.88
2013-10-24,Uber BV help.uber.com,12.33
2013-10-27,Mama Carolla's Old Italian 564160,19.88
2013-11-02,PAYPAL DES:INST XFER ID:55295 INDN:Sara Caplan CO ID:PAYPAL WEB,50.74
2013-11-02,CHEVRON,30.97
2013-11-06,ADY*Netflix,8.99
2013-11-10,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-11-10,FirstService Res Late Fee DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,25
2013-10-30,Uber BV help.uber.com,13.29
2013-10-31,Shapiro's Delicatessen 55315,29.69
2013-11-02,AMAZON,13.9
2013-11-04,TARGET PURCHASE 158285,14.29
2013-11-07,BKOFAMERICA ATM 13-11 #000009003 WITHDRWL SOUTH BEND INDIANA ID,40
2013-11-10,SHELL,41.05
2013-11-06,Scotty's Brewhouse 467650,14.45
2013-11-07,Union 50 564168,24.33
2013-11-10,Yats 466462,15.51
2013-11-17,BKOFAMERICA ATM 13-11 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2013-11-12,NORDSTROM ONLINE,21.75
2013-11-14,Cafe Patachou 643629,24.42
2013-11-14,Uber BV help.uber.com,17.63
2013-11-19,BKOFAMERICA ATM 13-11 #000009003 WITHDRWL SOUTH BEND INDIANA ID,30
2013-11-19,Uber BV help.uber.com,13.91
2013-11-20,AMAZON,28.13
2013-11-21,The Loft at Trader's Point Creamery 160529,12.19
2013-11-22,The Tamale Place 714923,13.66
2013-11-23,TARGET,11.45
2013-11-29,BKOFAMERICA ATM 13-11 #000009003 WITHDRWL SOUTH BEND INDIANA ID,40
2013-11-26,Union 50 411593,11.65
2013-11-26,Uber BV help.uber.com,5.34
2013-11-28,Siam Square 534802,26.71
2013-11-29,Mesh on Mass 363041,12.91
2013-11-30,Shapiro's Delicatessen 921067,23.45
2013-12-06,ADY*Netflix,8.99
2013-12-08,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-11-29,PAYPAL DES:INST XFER ID:93085 INDN:Sara Caplan CO ID:PAYPAL WEB,52.49
2013-11-25,BKOFAMERICA ATM 13-11 #000009003 WITHDRWL SOUTH BEND INDIANA ID,30
2013-11-25,Scotty's Brewhouse 300706,12.9
2013-11-25,TARGET,28.19
2013-11-26,Bazbeaux 825724,9.04
2013-11-27,Iaria's Italian Restaurant 515931,32.03
2013-11-29,Scotty's Brewhouse 15547,18.88
2013-11-30,Iaria's Italian Restaurant 285292,21.24
2013-12-01,Iaria's Italian Restaurant 428819,25.81
2013-12-01,TARGET,25.27
2013-12-04,BKOFAMERICA ATM 13-12 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2013-12-02,Sahm's Place 828470,10.76
2013-12-03,Uber BV help.uber.com,11.36
2013-12-04,Shapiro's Delicatessen 515036,16.1
2013-12-04,AMAZON,5.75
2013-12-05,Goose the Market 756291,18.29
2013-12-15,BKOFAMERICA ATM 13-12 #000009003 WITHDRWL SOUTH BEND INDIANA ID,40
2013-12-09,Taste Cafe & Marketplace 465124,13.87
2013-12-10,Shapiro's Delicatessen 812282,33.81
2013-12-10,AMAZON,21.98
2013-12-18,Iaria's Italian Restaurant 271033,30.62
2013-12-19,Cafe Patachou 197909,29.6
2013-12-20,Uber BV help.uber.com,18.99
2013-12-21,St. Elmo Steak House 354324,15.36
2013-12-23,BKOFAMERICA ATM 13-12 #000009003 WITHDRWL SOUTH BEND INDIANA ID,10
2013-12-23,MOBILE GAS,30.89
2013-12-23,3 Sisters 736039,29.08
2013-12-26,3 Sisters 179671,34.0
2013-12-29,3 Sisters 147460,20.2
2013-12-30,Mug N' Bun 161298,18.27
2013-12-30,Uber BV help.uber.com,20.71
2014-01-02,Siam Square 171137,7.2
2014-01-03,3 Sisters 477672,23.53
2014-01-05,Taste Cafe & Marketplace 216597,18.34
2014-01-05,WALMART,15.13
2014-01-06,ADY*Netflix,8.99
2014-01-10,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2014-01-10,FirstService Res Late Fee DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,25
2013-12-31,TARGET PURCHASE 887449,17.07
2013-12-30,The Tamale Place 356829,30.65
2014-01-01,Uber BV help.uber.com,13.02
2014-01-05,Shoefly Public House 34768,31.43
2014-01-10,SHELL,40.52
2014-01-07,Iaria's Italian Restaurant 566899,17.36
2014-01-07,Uber BV help.uber.com,8.92
2014-01-08,Bluebeard 84957,32.21
2014-01-09,Taste Cafe & Marketplace 312033,23.46
2014-01-10,Uber BV help.uber.com,16.73
2014-01-12,Uber BV help.uber.com,19.2
2014-01-13,TARGET,13.36
2014-01-14,Shoefly Public House 217946,11.97
2014-01-15,Delicia 766314,28.58
2014-01-16,Bluebeard 535191,23.34
2014-01-17,Uber BV help.uber.com,20.0
2014-01-21,TARGET PURCHASE 1686002,20.66
2014-01-21,BKOFAMERICA ATM 14-01 #000009003 WITHDRWL SOUTH BEND INDIANA ID,10
2014-01-21,The Loft at Trader's Point Creamery 618400,21.53
2014-01-21,Uber BV help.uber.com,11.77
2014-01-22,Mama Carolla's Old Italian 263234,29.24
2014-01-23,WALMART,17.29
2014-01-26,Cafe Patachou 667804,27.75
2014-01-26,AMAZON,41.09
2014-02-02,PAYPAL DES:INST XFER ID:47507 INDN:Sara Caplan CO ID:PAYPAL WEB,27.2
2014-01-27,3 Sisters 43914,21.93
2014-01-28,Uber BV help.uber.com,16.17
2014-01-28,NORDSTROM ONLINE,35.74
2014-02-02,Shapiro's Delicatessen 128466,21.28
